년월,kedi학교코드,kedi단과대,kedi단과대명,kedi학과코드,kedi학과,주야간구분,학과특성구분,단과대학코드,캠퍼스구분,학교구분,학교종류,설립구분,지역코드,전공코드,교육부계열,대학코드,대학,학과코드,학과,학기코드,학기,과목구분,성적점수구분코드,성적점수구분,학생수
20140401,53018000,35,문과대학,U01010900004,서어서문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0158,서어서문학과,1R,1학기,02,04,B,25
20140401,53018000,81,이과대학,U05040100016,수학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0211,수학과,2R,2학기,02,01,A+,48
20140401,53018000,35,문과대학,U01010200008,국어국문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0145,국어국문학과,2R,2학기,02,03,B+,71
20140401,53018000,35,문과대학,U01010300010,일어일문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0157,일어일문학과,2R,2학기,02,08,D,3
20140401,53018000,12,과학기술대학,U05040100048,정보수학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,4546,정보수학과,2R,2학기,02,06,C,15
20140401,53018000,12,과학기술대학,U05040100048,정보수학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,4546,정보수학과,2R,2학기,02,09,F,10
20140401,53018000,9,공과대학,U04050200014,전기전자전파공학부,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4743,전기전자전파공학부,2R,2학기,02,05,C+,352
20140401,53018000,45,사범대학,U03050500018,수학교육과,A,10,0234,1,U,E,3,11,03,02,0234,사범대학,0239,수학교육과,2R,2학기,02,01,A+,36
20140401,53018000,93,정경대학,U02030600012,정치외교학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0199,정치외교학과,1R,1학기,02,08,D,7
20140401,53018000,93,정경대학,U02030700081,행정학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0203,행정학과,1R,1학기,02,06,C,28
20140401,53018000,12,과학기술대학,U04050100020,디스플레이・반도체물리학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,4462,디스플레이·반도체물리학과,1R,1학기,02,04,B,116
20140401,53018000,118,단과대구분없음,U07010500336,디자인조형학부,A,10,5338,1,U,E,3,11,07,05,5338,디자인조형학부,5339,디자인조형학부,2R,2학기,02,08,D,5
20140401,53018000,81,이과대학,U05040300016,물리학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0212,물리학과,2R,2학기,02,06,C,21
20140401,53018000,81,이과대학,U05020500010,화학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0213,화학과,2R,2학기,02,04,B,40
20140401,53018000,81,이과대학,U05020500010,화학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0213,화학과,2R,2학기,02,07,D+,8
20140401,53018000,93,정경대학,U02030800014,정경대학,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,4062,정경대학,2R,2학기,02,03,B+,840
20140401,53018000,93,정경대학,U02010200014,경제학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0200,경제학과,2R,2학기,02,04,B,36
20140401,53018000,93,정경대학,U02010200014,경제학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0200,경제학과,1R,1학기,02,06,C,28
20140401,53018000,81,이과대학,U05040100016,수학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0211,수학과,1R,1학기,02,06,C,19
20140401,53018000,81,이과대학,U05040100016,수학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0211,수학과,2R,2학기,02,02,A,33
20140401,53018000,81,이과대학,U05020600018,지구환경과학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0215,지구환경과학과,1R,1학기,02,06,C,18
20140401,53018000,118,단과대구분없음,U07010500336,디자인조형학부,A,10,5338,1,U,E,3,11,07,05,5338,디자인조형학부,5339,디자인조형학부,1R,1학기,02,07,D+,13
20140401,53018000,12,과학기술대학,U04080300168,컴퓨터정보학과,A,10,4460,2,U,E,3,44,04,03,4460,과학기술대학,4548,컴퓨터정보학과,2R,2학기,02,03,B+,183
20140401,53018000,8,경영대학,U02010100035,경영학과,A,10,0140,1,U,E,3,11,02,01,0140,경영대학,0142,경영학과,1R,1학기,02,06,C,185
20140401,53018000,83,인문대학,U01010200008,국어국문학과,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0253,국어국문학과,2R,2학기,02,09,F,22
20140401,53018000,118,단과대구분없음,U07010500336,디자인조형학부,A,10,5338,1,U,E,3,11,07,05,5338,디자인조형학부,5339,디자인조형학부,1R,1학기,02,01,A+,48
20140401,53018000,93,정경대학,U02030500040,신문방송학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0202,신문방송학과,2R,2학기,02,09,F,1
20140401,53018000,9,공과대학,U04040100010,기계공학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,0224,기계공학과,1R,1학기,02,04,B,16
20140401,53018000,83,인문대학,U01011200016,어문학부,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0261,어문학부,1R,1학기,02,07,D+,23
20140401,53018000,83,인문대학,U01011200016,어문학부,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0261,어문학부,1R,1학기,02,04,B,147
20140401,53018000,83,인문대학,U01010200008,국어국문학과,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0253,국어국문학과,1R,1학기,02,07,D+,5
20140401,53018000,81,이과대학,U05040100016,수학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0211,수학과,1R,1학기,02,07,D+,3
20140401,53018000,40,법과대학,U02020100024,법학과,A,10,0137,1,U,E,3,11,02,01,0137,법과대학,0139,법학과,1R,1학기,02,08,D,3
20140401,53018000,35,문과대학,U01020400022,한국사학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0148,한국사학과,1R,1학기,02,01,A+,26
20140401,53018000,35,문과대학,U01020400022,한국사학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0148,한국사학과,1R,1학기,02,02,A,14
20140401,53018000,35,문과대학,U01020400022,한국사학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0148,한국사학과,2R,2학기,02,03,B+,32
20140401,53018000,35,문과대학,U02030400005,사회학과,A,10,0143,1,U,E,3,11,02,01,0143,문과대학,0152,사회학과,1R,1학기,02,02,A,65
20140401,53018000,93,정경대학,U02030800014,정경대학,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,4062,정경대학,2R,2학기,02,08,D,19
20140401,53018000,35,문과대학,U01020400006,사학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0803,사학과,1R,1학기,02,01,A+,36
20140401,53018000,9,공과대학,U04040100010,기계공학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,0224,기계공학과,2R,2학기,02,02,A,20
20140401,53018000,54,생명과학대학,U05020400078,식품자원경제학과,A,10,4652,1,U,E,3,11,05,01,4652,생명과학대학,4657,식품자원경제학과,1R,1학기,02,09,F,21
20140401,53018000,35,문과대학,U01020800024,인문학부,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0172,인문학부,2R,2학기,02,04,B,170
20140401,53018000,4,간호대학,U06020100004,간호학과,A,10,0231,1,U,E,3,11,06,02,0231,간호대학,0233,간호학과,1R,1학기,02,06,C,22
20140401,53018000,9,공과대학,U04090100012,산업경영공학부,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,5320,산업경영공학부,1R,1학기,02,05,C+,97
20140401,53018000,35,문과대학,U01020700029,철학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0147,철학과,1R,1학기,02,05,C+,29
20140401,53018000,35,문과대학,U01020700029,철학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0147,철학과,1R,1학기,02,06,C,12
20140401,53018000,35,문과대학,U01020400006,사학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0803,사학과,2R,2학기,02,06,C,4
20140401,53018000,83,인문대학,U01020600030,북한학과,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0259,북한학과,2R,2학기,02,02,A,25
20140401,53018000,45,사범대학,U03050100002,국어교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0240,국어교육과,2R,2학기,02,01,A+,52
20140401,53018000,83,인문대학,U01020200002,고고미술사학과,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0258,고고미술사학과,2R,2학기,02,04,B,14
20140401,53018000,35,문과대학,U01020300006,심리학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0151,심리학과,1R,1학기,02,04,B,18
20140401,53018000,42,보건과학대학,U06040100029,임상병리학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4670,임상병리학과,1R,1학기,02,07,D+,11
20140401,53018000,54,생명과학대학,U05020100027,생명산업과학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4707,생명산업과학부,2R,2학기,02,09,F,1
20140401,53018000,45,사범대학,U03050100010,영어교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0241,영어교육과,2R,2학기,02,01,A+,109
20140401,53018000,118,단과대구분없음,U07040100010,미술학부,A,10,3447,1,U,E,3,11,07,05,3447,미술학부,3426,미술학부,2R,2학기,02,08,D,2
20140401,53018000,45,사범대학,U03050100010,영어교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0241,영어교육과,2R,2학기,02,04,B,19
20140401,53018000,118,단과대구분없음,U07040300013,조형학부,A,10,4888,1,U,E,3,11,07,05,4888,조형학부,4889,조형학부,1R,1학기,02,01,A+,22
20140401,53018000,118,단과대구분없음,U07040300013,조형학부,A,10,4888,1,U,E,3,11,07,05,4888,조형학부,4889,조형학부,1R,1학기,02,07,D+,4
20140401,53018000,83,인문대학,U02030500025,미디어문예창작학과,A,10,0251,2,U,E,3,44,02,01,0251,인문대학,4824,미디어문예창작학과,1R,1학기,02,09,F,34
20140401,53018000,12,과학기술대학,U05020100036,생명정보공학과,A,10,4460,2,U,E,3,44,05,03,4460,과학기술대학,4553,생명정보공학과,2R,2학기,02,08,D,4
20140401,53018000,12,과학기술대학,U05020100036,생명정보공학과,A,10,4460,2,U,E,3,44,05,03,4460,과학기술대학,4553,생명정보공학과,1R,1학기,02,04,B,41
20140401,53018000,12,과학기술대학,U05040200017,정보통계학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,4549,정보통계학과,1R,1학기,02,08,D,11
20140401,53018000,45,사범대학,U03050300014,지리교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0242,지리교육과,1R,1학기,02,02,A,49
20140401,53018000,9,공과대학,U04010200012,건축학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4887,건축학과,1R,1학기,02,05,C+,62
20140401,53018000,118,단과대구분없음,U02030200021,국제학부,A,10,3928,1,U,E,3,11,02,01,3928,국제학부,3931,국제학부,2R,2학기,02,07,D+,6
20140401,53018000,9,공과대학,U04040100012,기계공학부,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4952,기계공학부,2R,2학기,02,09,F,112
20140401,53018000,45,사범대학,U03050300014,지리교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0242,지리교육과,1R,1학기,02,07,D+,4
20140401,53018000,12,과학기술대학,U04080300168,컴퓨터정보학과,A,10,4460,2,U,E,3,44,04,03,4460,과학기술대학,4548,컴퓨터정보학과,1R,1학기,02,07,D+,27
20140401,53018000,7,경상대학,U02030700081,행정학과,A,10,0293,2,U,E,3,44,02,01,0293,경상대학,0298,행정학과,1R,1학기,02,04,B,1
20140401,53018000,45,사범대학,U03050300007,역사교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0243,역사교육과,1R,1학기,02,01,A+,28
20140401,53018000,9,공과대학,U04010100071,건축・사회환경공학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4822,건축·사회환경공학과,2R,2학기,02,08,D,10
20140401,53018000,35,문과대학,U01020800024,인문학부,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0172,인문학부,1R,1학기,02,01,A+,645
20140401,53018000,35,문과대학,U01010400019,한문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0159,한문학과,1R,1학기,02,09,F,9
20140401,53018000,35,문과대학,U01020300006,심리학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0151,심리학과,1R,1학기,02,08,D,2
20140401,53018000,54,생명과학대학,U05030200119,식품공학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4820,식품공학부,2R,2학기,02,01,A+,24
20140401,53018000,54,생명과학대학,U05030200119,식품공학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4820,식품공학부,2R,2학기,02,04,B,22
20140401,53018000,42,보건과학대학,U05030200045,식품영양학과,A,10,4669,1,U,E,3,11,05,02,4669,보건과학대학,4676,식품영양학과,2R,2학기,02,08,D,7
20140401,53018000,42,보건과학대학,U05020100260,생체의공학과,A,10,4669,1,U,E,3,11,05,02,4669,보건과학대학,5037,생체의공학과,1R,1학기,02,08,D,6
20140401,53018000,45,사범대학,U03050600009,체육교육과,A,10,0234,1,U,E,3,11,03,05,0234,사범대학,0237,체육교육과,1R,1학기,02,04,B,75
20140401,53018000,42,보건과학대학,U06040100029,임상병리학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4670,임상병리학과,2R,2학기,02,08,D,4
20140401,53018000,118,단과대구분없음,U07040300013,조형학부,A,10,4888,1,U,E,3,11,07,05,4888,조형학부,4889,조형학부,2R,2학기,02,07,D+,8
20140401,53018000,118,단과대구분없음,U01020800030,자유전공학부,A,10,5138,1,U,E,3,11,01,01,5138,자유전공학부,5139,자유전공학부,1R,1학기,02,09,F,5
20140401,53018000,7,경상대학,U02010700003,경상대학,A,10,0293,2,U,E,3,44,02,01,0293,경상대학,4059,경상대학,2R,2학기,02,06,C,151
20140401,53018000,42,보건과학대학,U06040100005,방사선학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4671,방사선학과,1R,1학기,02,08,D,2
20140401,53018000,99,정보통신대학,U04080100092,컴퓨터학과,A,10,3930,1,U,E,3,11,04,03,3930,정보통신대학,3933,컴퓨터학과,2R,2학기,02,05,C+,2
20140401,53018000,99,정보통신대학,U04080100092,컴퓨터학과,A,10,3930,1,U,E,3,11,04,03,3930,정보통신대학,3933,컴퓨터학과,2R,2학기,02,09,F,6
20140401,53018000,12,과학기술대학,U05020600070,환경시스템공학과,A,10,4460,2,U,E,3,44,05,03,4460,과학기술대학,4552,환경시스템공학과,1R,1학기,02,05,C+,91
20140401,53018000,45,사범대학,U03050500018,수학교육과,A,10,0234,1,U,E,3,11,03,02,0234,사범대학,0239,수학교육과,1R,1학기,02,01,A+,42
20140401,53018000,12,과학기술대학,U04080300092,정보과학부,A,10,4460,2,U,E,3,44,04,02,4460,과학기술대학,4632,정보과학부,1R,1학기,02,02,A,100
20140401,53018000,12,과학기술대학,U04080300092,정보과학부,A,10,4460,2,U,E,3,44,04,02,4460,과학기술대학,4632,정보과학부,1R,1학기,02,04,B,132
20140401,53018000,35,문과대학,U01010100006,언어학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,4391,언어학과,1R,1학기,02,04,B,6
20140401,53018000,35,문과대학,U01010100006,언어학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,4391,언어학과,1R,1학기,02,07,D+,3
20140401,53018000,81,이과대학,U05040600010,이과대학,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,4063,이과대학,2R,2학기,02,06,C,62
20140401,53018000,81,이과대학,U05020600018,지구환경과학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0215,지구환경과학과,2R,2학기,02,07,D+,4
20140401,53018000,81,이과대학,U05040100016,수학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0211,수학과,2R,2학기,02,07,D+,2
20140401,53018000,99,정보통신대학,U04080300407,컴퓨터・통신공학부,A,10,3930,1,U,E,3,11,04,03,3930,정보통신대학,4728,컴퓨터·통신공학부,2R,2학기,02,08,D,30
20140401,53018000,45,사범대학,U03050500018,수학교육과,A,10,0234,1,U,E,3,11,03,02,0234,사범대학,0239,수학교육과,2R,2학기,02,06,C,11
20140401,53018000,9,공과대학,U04010100071,건축・사회환경공학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4822,건축·사회환경공학과,1R,1학기,02,07,D+,3
20140401,53018000,77,의과대학,U06010100002,의예과,A,10,0226,1,U,E,3,11,06,02,0226,의과대학,0228,의예과,1R,1학기,02,05,C+,115
20140401,53018000,77,의과대학,U06010100002,의예과,A,10,0226,1,U,E,3,11,06,02,0226,의과대학,0228,의예과,1R,1학기,02,04,B,110
20140401,53018000,77,의과대학,U06010100002,의예과,A,10,0226,1,U,E,3,11,06,02,0226,의과대학,0228,의예과,2R,2학기,02,07,D+,9
20140401,53018000,9,공과대학,U04090100012,산업경영공학부,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,5320,산업경영공학부,1R,1학기,02,07,D+,10
20140401,53018000,35,문과대학,U01010700003,독어독문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0153,독어독문학과,1R,1학기,02,09,F,6
20140401,53018000,35,문과대학,U01020700029,철학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0147,철학과,2R,2학기,02,08,D,3
20140401,53018000,12,과학기술대학,U05030200028,식품생명공학과,A,10,4460,2,U,E,3,44,05,03,4460,과학기술대학,4554,식품생명공학과,1R,1학기,02,06,C,3
20140401,53018000,35,문과대학,U01010900004,서어서문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0158,서어서문학과,2R,2학기,02,08,D,1
20140401,53018000,35,문과대학,U01011200007,국제어문학부,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,4390,국제어문학부,1R,1학기,02,09,F,55
20140401,53018000,35,문과대학,U01010400016,중어중문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0155,중어중문학과,1R,1학기,02,07,D+,1
20140401,53018000,83,인문대학,U02030500025,미디어문예창작학과,A,10,0251,2,U,E,3,44,02,01,0251,인문대학,4824,미디어문예창작학과,1R,1학기,02,08,D,12
20140401,53018000,81,이과대학,U05040600010,이과대학,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,4063,이과대학,1R,1학기,02,04,B,204
20140401,53018000,54,생명과학대학,U05020100027,생명산업과학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4707,생명산업과학부,1R,1학기,02,09,F,4
20140401,53018000,12,과학기술대학,U05030200028,식품생명공학과,A,10,4460,2,U,E,3,44,05,03,4460,과학기술대학,4554,식품생명공학과,1R,1학기,02,08,D,3
20140401,53018000,99,정보통신대학,U04080100092,컴퓨터학과,A,10,3930,1,U,E,3,11,04,03,3930,정보통신대학,3933,컴퓨터학과,1R,1학기,02,05,C+,4
20140401,53018000,9,공과대학,U04040100010,기계공학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,0224,기계공학과,2R,2학기,02,07,D+,2
20140401,53018000,81,이과대학,U05040600010,이과대학,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,4063,이과대학,1R,1학기,02,03,B+,390
20140401,53018000,7,경상대학,U02010100031,경영정보학과,A,10,0293,2,U,E,3,44,02,01,0293,경상대학,0300,경영정보학과,1R,1학기,02,08,D,1
